Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verzweiflung	Ich fühlte mich verzweifelt, als ich einem bewußtlosen Menschen nicht helfen konnte. Ich war so traurig und enttäuscht, dass ich nichts tun konnte, um ihm zu helfen. Ich fühlte mich hilflos und hilflos, und ich wusste nicht, wie ich helfen sollte. Ich war so traurig und enttäuscht, dass ich nichts tun konnte, um ihm zu helfen. Ich fühlte mich hilflos und hilflos, und ich wusste nicht, wie ich helfen sollte. Ich war so traurig und enttäuscht, dass ich nichts tun konnte, um ihm zu helfen. Ich fühlte mich hilflos und hilflos, und ich wusste nicht, wie ich helfen sollte. Ich war so traurig und enttäuscht, dass ich nichts tun konnte, um ihm zu helfen. Ich war so traurig und enttäuscht, dass ich nichts tun konnte, um ihm zu helfen. Ich war so traurig und	verzweiflung		asiatische person		verzweiflung	disgust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ein kleiner Junge durch mein Fehlverhalten mit dem Fahrrad gestürzt ist. Ich war verantwortlich für das Unglück und fühlte mich schuldig für die Verletzung des Jungen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ein kleiner Junge durch mein Fehlverhalten mit dem Fahrrad gestürzt ist. Ich war verantwortlich für das Unglück und fühlte mich schuldig für die Verletzung des Jungen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ein kleiner Junge durch mein Fehlverhalten mit dem Fahrrad gestürzt ist. Ich war verantwortlich für das Unglück und fühlte mich schuldig für die Verletzung des Jungen. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	trust
Verärgert	Ich fühlte mich verärgert, als mich jemand angelogen hatte. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mich jemand angelogen hatte. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mich jemand angelogen hatte. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass ich angelogen wurde. Ich fühlte mich verärgert, weil ich glaubte, dass	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich war sehr enttäuschend, als mein S-Bahn morgens nicht fuhr und ich im Hauptbahnhof meinen ICE nach Hause nicht mehr erreichen konnte. Ich war sehr frustriert und enttäuscht, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war sehr enttäuschend, als mein S-Bahn morgens nicht fuhr und ich im Hauptbahnhof meinen ICE nach Hause nicht mehr erreichen konnte. Ich war sehr frustriert und enttäuscht, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht und frustriert, dass ich nicht in der Lage war, meinen ICE nach Hause zu erreichen. Ich fühlte mich sehr enttäuscht	enttäuschung		asiatische person		enttäuschung	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen kleinen Hund versehentlich auf unserem Balkon ausgeschlossen hatte. Ich war draußen gesessen und hatte beim Reingehen die Balkontür geschlossen. Dabei hatte ich meinen Hund übersehen. Erst nach einer Stunde viel mir auf, dass er nicht da war. Als ich auf dem Balkon nachsah, war er im Schatten unter dem Tisch. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich meinen kleinen Hund versehentlich auf unserem Balkon ausgeschlossen hatte. Ich war draußen gesessen und hatte beim Reingehen die Balkontür geschlossen. Dabei hatte ich meinen Hund übersehen. Erst nach einer Stunde viel mir auf, dass er nicht da war. Als ich auf dem Balkon nachsah, war er im Schatten unter dem Tisch. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich meinen kleinen Hund versehentlich auf unserem Balkon ausgeschlossen hatte. Ich war draußen gesessen und hatte beim Reingehen die Balkontür geschlossen. Dabei hatte ich meinen Hund übersehen. Erst nach einer Stunde viel mir auf, dass er nicht da war. Als ich auf dem Balkon nachsah, war er im Schatten unter dem Tisch. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	anticipation
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil Deutschland Fußball-Weltmeister geworden ist. Ich bin stolz auf die Leistung meines Teams und hoffe, dass sie in Zukunft noch mehr Erfolg haben werden.	freude		asiatische person		freude	surprise
Traurig	Ich würde traurig sein, wenn mein zweites Kind geboren wurde. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe.	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn mein zweites Kind geboren wurde. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe.	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn mein zweites Kind geboren wurde. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein zweites Kind geboren wurde. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein zweites Kind geboren wurde. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe. Ich fühle mich traurig, weil ich meine erste Tochter verloren habe und jetzt meine zweite Tochter habe.	traurig		asiatische person		traurig	sadness
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	joy
Freude	Ich fühle mich glücklich, weil ich nach einer langen Arbeitslosigkeit endlich wieder einen Job gefunden habe. Ich bin sehr dankbar für die Chance, wieder arbeiten zu können und hoffe, dass ich bald wieder einen Job finden werde.	freude		asiatische person		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich sah, wie die Kamera die Zuschauer zufällig aufnahm und dabei einen Mann erwischt hat, der gerade in der Nase gebohrt hat. Ich fühlte mich verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase ge	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich sah, wie die Kamera die Zuschauer zufällig aufnahm und dabei einen Mann erwischt hat, der gerade in der Nase gebohrt hat. Ich fühlte mich verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase ge	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich sah, wie die Kamera die Zuschauer zufällig aufnahm und dabei einen Mann erwischt hat, der gerade in der Nase gebohrt hat. Ich fühlte mich verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase gebohrt hat. Ich fühlte mich auch verärgert, weil ich dachte, dass der Mann einen schlechten Tag hatte und dass er seine Nase ge	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über DarkNet im Radio gehört habe. Auf einer Plattform haben eine Mutter und ihr Partner ihren 12-Jährigen Sohn zum Geschlechtsverkehr angeboten. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über DarkNet im Radio gehört habe. Auf einer Plattform haben eine Mutter und ihr Partner ihren 12-Jährigen Sohn zum Geschlechtsverkehr angeboten. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über DarkNet im Radio gehört habe. Auf einer Plattform haben eine Mutter und ihr Partner ihren 12-Jährigen Sohn zum Geschlechtsverkehr angeboten. Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Brot gegessen habe. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Brot gegessen habe. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Brot gegessen habe. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen könnte, und ich hatte Angst, dass es mir schlecht gehen könnte. Ich hatte Angst, dass es mir schlecht gehen	verärgert		asiatische person		verärgert	sadness
Traurig	Ich fühle mich traurig, weil ich mich nach viel Alkohol übergeben musste. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig,	traurig		asiatische person		traurig	anger
Traurig	Ich fühle mich traurig, weil ich mich nach viel Alkohol übergeben musste. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig,	traurig		asiatische person		traurig	fear
Traurig	Ich fühle mich traurig, weil ich mich nach viel Alkohol übergeben musste. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig,	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich nach viel Alkohol übergeben musste. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig,	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich mich nach viel Alkohol übergeben musste. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig, weil ich mich schlecht fühle und weil ich mich schlecht fühle. Ich bin traurig,	traurig		asiatische person		traurig	sadness
Verärgert	Ich würde verärgert sein, wenn meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde verärgert sein, wenn meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn meine Freundin sich nicht mehr auf die Schule konzentrieren konnte, weil sie so verliebt in mich war.	verärgert		asiatische person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich allein und verloren. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich im Zimmer allein gelassen wurde. Ich fühlte mich allein und verloren. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren und ohne Familie. Ich fühlte mich verloren und ohne Freunde. Ich fühlte mich verloren	traurig		asiatische person		traurig	fear
