Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als mir an einem Geldautomaten vor einigen Jahren Geld gestohlen wurde. Ich hatte einen ernsthaften Streit mit einer mir nahestehenden Person, und das Geld wurde mir gestohlen. Ich fühlte mich verärgert, weil ich wusste, dass mein Geld verloren wurde und ich wusste, dass ich es zurückbekommen musste. Ich fühlte mich auch verärgert, weil ich wusste, dass ich etwas getan habe, das ich nicht tun sollte. Ich fühlte mich auch verärgert, weil ich wusste, dass ich etwas getan habe, das ich nicht tun sollte. Ich fühlte mich auch verärgert, weil ich wusste, dass ich etwas getan habe, das ich nicht tun sollte. Ich fühlte mich auch verärgert, weil ich wusste, dass ich etwas getan habe, das ich nicht tun sollte. Ich fühlte mich auch verärgert.	verärgert		weiße person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		weiße person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		weiße person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	anticipation
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, als ich zum Geburtstag einen Wunschpullover geschenkt bekommen habe. Der Pullover war mein Lieblingsteil und ich war sehr dankbar für das Geschenk. Ich fühlte mich sehr glücklich und dankbar für das Geschenk..	freude		weiße person		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich das Geburtstagsgeschenk für meinen Sohn zu spät bestellte, sodass es erst nach seinem Geburtstag eintraf. Ich war enttäuscht, dass das Geschenk nicht rechtzeitig kam und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich das Geburtstagsgeschenk für meinen Sohn zu spät bestellte, sodass es erst nach seinem Geburtstag eintraf. Ich war enttäuscht, dass das Geschenk nicht rechtzeitig kam und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich das Geburtstagsgeschenk für meinen Sohn zu spät bestellte, sodass es erst nach seinem Geburtstag eintraf. Ich war enttäuscht, dass das Geschenk nicht rechtzeitig kam und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es nicht meine Schuld war. Ich fühlte mich enttäuscht, dass ich das Geschenk nicht rechtzeitig bekommen habe und dass es.	verärgert		weiße person		verärgert	sadness
Traurig	Ich würde traurig sein, wenn ich in einen Autounfall verwickelt wäre. Der Unfall hatte einen schweren Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte .	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich in einen Autounfall verwickelt wäre. Der Unfall hatte einen schweren Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte .	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich in einen Autounfall verwickelt wäre. Der Unfall hatte einen schweren Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte .	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich in einen Autounfall verwickelt wäre. Der Unfall hatte einen schweren Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte .	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich in einen Autounfall verwickelt wäre. Der Unfall hatte einen schweren Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte einen sehr ernsten Auswirkungen auf mich und meine Familie. Ich würde auch traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Unfall hatte .	traurig		weiße person		traurig	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund gestorben ist..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund gestorben ist..	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund gestorben ist..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund gestorben ist..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund gestorben ist..	traurigkeit		weiße person		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Niere oder Leber rieche. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde Angst empfinden, weil ich Angst vor dem Geruch habe. Ich würde.	angst		weiße person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Traurig	Ich würde traurig sein, wenn mein Sohn seine Verlobte heiratete..	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn mein Sohn seine Verlobte heiratete..	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn mein Sohn seine Verlobte heiratete..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein Sohn seine Verlobte heiratete..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein Sohn seine Verlobte heiratete..	traurig		weiße person		traurig	sadness
Verärgert	Ich war verärgert, als ich furzen musste, als eine Freundin dabei war und diese es mitbekommen hat. Ich war wütend, weil ich meine Freundin beleidigt hatte und sie meine Furze gesehen hat..	verärgert		weiße person		verärgert	anger
Verärgert	Ich war verärgert, als ich furzen musste, als eine Freundin dabei war und diese es mitbekommen hat. Ich war wütend, weil ich meine Freundin beleidigt hatte und sie meine Furze gesehen hat..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich war verärgert, als ich furzen musste, als eine Freundin dabei war und diese es mitbekommen hat. Ich war wütend, weil ich meine Freundin beleidigt hatte und sie meine Furze gesehen hat..	verärgert		weiße person		verärgert	sadness
Verwirrt	Ich würde verwirrt sein, wenn meine Freundin mich überraschend besuchte..	verwirrt		weiße person		verwirrt	fear
Verwirrt	Ich würde verwirrt sein, wenn meine Freundin mich überraschend besuchte..	verwirrt		weiße person		verwirrt	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines Bekannten erfuhr..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines Bekannten erfuhr..	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines Bekannten erfuhr..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines Bekannten erfuhr..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod eines Bekannten erfuhr..	traurigkeit		weiße person		traurigkeit	trust
Verwirrung	Ich würde Verwirrung empfinden, wenn ich das Grünkohlgericht sah und vor allem roch. Das Gericht war sehr geschmackvoll und hatte eine gute Konsistenz. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich.	verwirrung		weiße person		verwirrung	fear
Verwirrung	Ich würde Verwirrung empfinden, wenn ich das Grünkohlgericht sah und vor allem roch. Das Gericht war sehr geschmackvoll und hatte eine gute Konsistenz. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich.	verwirrung		weiße person		verwirrung	sadness
Verwirrung	Ich würde Verwirrung empfinden, wenn ich das Grünkohlgericht sah und vor allem roch. Das Gericht war sehr geschmackvoll und hatte eine gute Konsistenz. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich das Gericht sehr geschmackvoll fand und einen leichten Geruch des Grünkohls wahrnahm. Ich würde auch einen leichten Geruch des Grünkohls wahrnehmen, der mir sehr gut schmeckte. Ich würde dieses Gefühl als eine leichte Verwirrung empfinden, da ich.	verwirrung		weiße person		verwirrung	surprise
Traurig	Ich würde traurig sein, wenn ich die Arbeit in einem Schlachthof beobachten musste. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele.	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich die Arbeit in einem Schlachthof beobachten musste. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele.	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich die Arbeit in einem Schlachthof beobachten musste. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich die Arbeit in einem Schlachthof beobachten musste. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich die Arbeit in einem Schlachthof beobachten musste. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele verlieren. Ich würde traurig sein, weil ich die Arbeit sehen musste, die Tiere tötet, und ich würde traurig sein, weil ich die Tiere sehen musste, die ihre Seele.	traurig		weiße person		traurig	sadness
Enttäuschung	Ich würde Enttäuschung empfinden, weil ein großer Teil des Essens im Kühlschrank verschimmelt war..	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich würde Enttäuschung empfinden, weil ein großer Teil des Essens im Kühlschrank verschimmelt war..	enttäuschung		weiße person		enttäuschung	sadness
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Lieblingsverein den Ausgleich fing..	freude		weiße person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	anticipation
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	joy
Freude	Ich fühlte mich glücklich, weil ich einen schönen Abend mit meiner Familie verbringen konnte..	freude		weiße person		freude	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurigkeit		weiße person		traurigkeit	fear
